time,x,y,z,vx,vy,vz,thrust,a,b,xac,yac,zac,vxac,vyac,vzac
11.718,0,0,13.6056,0,0,0.574333,6.47677,0,0,-0.0261847,0.30795,13.0991,-2.70386e-18,3.07781e-17,0.00200938
11.719,0,0,13.6061,0,0,0.573779,6.47673,0,0,-0.0261847,0.30795,13.1,-2.69635e-18,3.06931e-17,0.00200857
11.72,0,0,13.6067,0,0,0.573224,6.47668,0,0,-0.0261847,0.30795,13.1009,-2.68887e-18,3.06083e-17,0.00200777
11.721,0,0,13.6073,0,0,0.57267,6.47664,0,0,-0.0261847,0.30795,13.1018,-2.68141e-18,3.05237e-17,0.00200697
11.722,0,0,13.6079,0,0,0.572116,6.47659,0,0,-0.0261847,0.30795,13.1026,-2.67397e-18,3.04394e-17,0.00200616
11.723,0,0,13.6084,0,0,0.571561,6.47655,0,0,-0.0261847,0.30795,13.1035,-2.66655e-18,3.03552e-17,0.00200536
11.724,0,0,13.609,0,0,0.571007,6.47651,0,0,-0.0261847,0.30795,13.1044,-2.65915e-18,3.02714e-17,0.00200455
11.725,0,0,13.6096,0,0,0.570452,6.47646,0,0,-0.0261847,0.30795,13.1053,-2.65178e-18,3.01877e-17,0.00200375
11.726,0,0,13.6101,0,0,0.569898,6.47642,0,0,-0.0261847,0.30795,13.1061,-2.64442e-18,3.01043e-17,0.00200294
11.727,0,0,13.6107,0,0,0.569343,6.47637,0,0,-0.0261847,0.30795,13.107,-2.63708e-18,3.00212e-17,0.00200214
11.728,0,0,13.6113,0,0,0.568788,6.47633,0,0,-0.0261847,0.30795,13.1079,-2.62977e-18,2.99382e-17,0.00200133
11.729,0,0,13.6119,0,0,0.568233,6.47629,0,0,-0.0261847,0.30795,13.1088,-2.62247e-18,2.98555e-17,0.00200052
11.73,0,0,13.6124,0,0,0.567678,6.47624,0,0,-0.0261847,0.30795,13.1096,-2.6152e-18,2.9773e-17,0.00199971
11.731,0,0,13.613,0,0,0.567123,6.4762,0,0,-0.0261847,0.30795,13.1105,-2.60794e-18,2.96908e-17,0.00199891
11.732,0,0,13.6136,0,0,0.566568,6.47616,0,0,-0.0261847,0.30795,13.1114,-2.60071e-18,2.96088e-17,0.0019981
11.733,0,0,13.6141,0,0,0.566013,6.47612,0,0,-0.0261847,0.30795,13.1123,-2.5935e-18,2.9527e-17,0.00199729
11.734,0,0,13.6147,0,0,0.565458,6.47607,0,0,-0.0261847,0.30795,13.1131,-2.5863e-18,2.94454e-17,0.00199648
11.735,0,0,13.6153,0,0,0.564903,6.47603,0,0,-0.0261847,0.30795,13.114,-2.57913e-18,2.9364e-17,0.00199567
11.736,0,0,13.6158,0,0,0.564348,6.47599,0,0,-0.0261847,0.30795,13.1149,-2.57197e-18,2.92829e-17,0.00199486
11.737,0,0,13.6164,0,0,0.563793,6.47595,0,0,-0.0261847,0.30795,13.1157,-2.56484e-18,2.9202e-17,0.00199405
11.738,0,0,13.6169,0,0,0.563237,6.4759,0,0,-0.0261847,0.30795,13.1166,-2.55773e-18,2.91214e-17,0.00199324
11.739,0,0,13.6175,0,0,0.562682,6.47586,0,0,-0.0261847,0.30795,13.1175,-2.55063e-18,2.90409e-17,0.00199243
11.74,0,0,13.6181,0,0,0.562126,6.47582,0,0,-0.0261847,0.30795,13.1184,-2.54356e-18,2.89607e-17,0.00199162
11.741,0,0,13.6186,0,0,0.561571,6.47578,0,0,-0.0261847,0.30795,13.1192,-2.5365e-18,2.88807e-17,0.00199081
11.742,0,0,13.6192,0,0,0.561015,6.47574,0,0,-0.0261847,0.30795,13.1201,-2.52947e-18,2.8801e-17,0.00198999
11.743,0,0,13.6198,0,0,0.56046,6.4757,0,0,-0.0261847,0.30795,13.121,-2.52245e-18,2.87214e-17,0.00198918
11.744,0,0,13.6203,0,0,0.559904,6.47566,0,0,-0.0261847,0.30795,13.1218,-2.51546e-18,2.86421e-17,0.00198837
11.745,0,0,13.6209,0,0,0.559348,6.47561,0,0,-0.0261847,0.30795,13.1227,-2.50848e-18,2.8563e-17,0.00198755
11.746,0,0,13.6214,0,0,0.558792,6.47557,0,0,-0.0261847,0.30795,13.1236,-2.50153e-18,2.84841e-17,0.00198674
11.747,0,0,13.622,0,0,0.558236,6.47553,0,0,-0.0261847,0.30795,13.1244,-2.49459e-18,2.84054e-17,0.00198593
11.748,0,0,13.6225,0,0,0.55768,6.47549,0,0,-0.0261847,0.30795,13.1253,-2.48767e-18,2.8327e-17,0.00198511
11.749,0,0,13.6231,0,0,0.557124,6.47545,0,0,-0.0261847,0.30795,13.1262,-2.48078e-18,2.82488e-17,0.0019843
11.75,0,0,13.6237,0,0,0.556568,6.47541,0,0,-0.0261847,0.30795,13.127,-2.4739e-18,2.81708e-17,0.00198348
11.751,0,0,13.6242,0,0,0.556012,6.47537,0,0,-0.0261847,0.30795,13.1279,-2.46704e-18,2.8093e-17,0.00198267
11.752,0,0,13.6248,0,0,0.555456,6.47533,0,0,-0.0261847,0.30795,13.1288,-2.4602e-18,2.80154e-17,0.00198185
11.753,0,0,13.6253,0,0,0.5549,6.47529,0,0,-0.0261847,0.30795,13.1296,-2.45338e-18,2.7938e-17,0.00198103
11.754,0,0,13.6259,0,0,0.554344,6.47525,0,0,-0.0261847,0.30795,13.1305,-2.44657e-18,2.78609e-17,0.00198022
11.755,0,0,13.6264,0,0,0.553787,6.47522,0,0,-0.0261847,0.30795,13.1313,-2.43979e-18,2.77839e-17,0.0019794
11.756,0,0,13.627,0,0,0.553231,6.47518,0,0,-0.0261847,0.30795,13.1322,-2.43303e-18,2.77072e-17,0.00197858
11.757,0,0,13.6275,0,0,0.552674,6.47514,0,0,-0.0261847,0.30795,13.1331,-2.42628e-18,2.76307e-17,0.00197776
11.758,0,0,13.6281,0,0,0.552118,6.4751,0,0,-0.0261847,0.30795,13.1339,-2.41956e-18,2.75544e-17,0.00197694
11.759,0,0,13.6286,0,0,0.551561,6.47506,0,0,-0.0261847,0.30795,13.1348,-2.41285e-18,2.74783e-17,0.00197613
11.76,0,0,13.6292,0,0,0.551005,6.47502,0,0,-0.0261847,0.30795,13.1356,-2.40616e-18,2.74025e-17,0.00197531
11.761,0,0,13.6297,0,0,0.550448,6.47498,0,0,-0.0261847,0.30795,13.1365,-2.39949e-18,2.73268e-17,0.00197449
11.762,0,0,13.6303,0,0,0.549891,6.47495,0,0,-0.0261847,0.30795,13.1374,-2.39284e-18,2.72514e-17,0.00197367
11.763,0,0,13.6308,0,0,0.549334,6.47491,0,0,-0.0261847,0.30795,13.1382,-2.3862e-18,2.71761e-17,0.00197285
11.764,0,0,13.6314,0,0,0.548778,6.47487,0,0,-0.0261847,0.30795,13.1391,-2.37959e-18,2.71011e-17,0.00197202
11.765,0,0,13.6319,0,0,0.548221,6.47483,0,0,-0.0261847,0.30795,13.1399,-2.37299e-18,2.70263e-17,0.0019712
11.766,0,0,13.6325,0,0,0.547664,6.47479,0,0,-0.0261847,0.30795,13.1408,-2.36642e-18,2.69517e-17,0.00197038
11.767,0,0,13.633,0,0,0.547107,6.47476,0,0,-0.0261847,0.30795,13.1417,-2.35986e-18,2.68773e-17,0.00196956
11.768,0,0,13.6336,0,0,0.54655,6.47472,0,0,-0.0261847,0.30795,13.1425,-2.35332e-18,2.68031e-17,0.00196874
11.769,0,0,13.6341,0,0,0.545993,6.47468,0,0,-0.0261847,0.30795,13.1434,-2.34679e-18,2.67291e-17,0.00196791
11.77,0,0,13.6347,0,0,0.545435,6.47465,0,0,-0.0261847,0.30795,13.1442,-2.34029e-18,2.66553e-17,0.00196709
11.771,0,0,13.6352,0,0,0.544878,6.47461,0,0,-0.0261847,0.30795,13.1451,-2.3338e-18,2.65817e-17,0.00196627
11.772,0,0,13.6358,0,0,0.544321,6.47457,0,0,-0.0261847,0.30795,13.1459,-2.32734e-18,2.65083e-17,0.00196544
11.773,0,0,13.6363,0,0,0.543764,6.47454,0,0,-0.0261847,0.30795,13.1468,-2.32089e-18,2.64352e-17,0.00196462
11.774,0,0,13.6369,0,0,0.543206,6.4745,0,0,-0.0261847,0.30795,13.1476,-2.31445e-18,2.63622e-17,0.00196379
11.775,0,0,13.6374,0,0,0.542649,6.47447,0,0,-0.0261847,0.30795,13.1485,-2.30804e-18,2.62894e-17,0.00196297
11.776,0,0,13.6379,0,0,0.542091,6.47443,0,0,-0.0261847,0.30795,13.1493,-2.30164e-18,2.62169e-17,0.00196214
11.777,0,0,13.6385,0,0,0.541534,6.47439,0,0,-0.0261847,0.30795,13.1502,-2.29527e-18,2.61445e-17,0.00196132
11.778,0,0,13.639,0,0,0.540976,6.47436,0,0,-0.0261847,0.30795,13.151,-2.28891e-18,2.60723e-17,0.00196049
11.779,0,0,13.6396,0,0,0.540419,6.47432,0,0,-0.0261847,0.30795,13.1519,-2.28256e-18,2.60004e-17,0.00195966
11.78,0,0,13.6401,0,0,0.539861,6.47429,0,0,-0.0261847,0.30795,13.1528,-2.27624e-18,2.59286e-17,0.00195884
11.781,0,0,13.6406,0,0,0.539303,6.47425,0,0,-0.0261847,0.30795,13.1536,-2.26993e-18,2.5857e-17,0.00195801
11.782,0,0,13.6412,0,0,0.538746,6.47422,0,0,-0.0261847,0.30795,13.1545,-2.26364e-18,2.57857e-17,0.00195718
11.783,0,0,13.6417,0,0,0.538188,6.47418,0,0,-0.0261847,0.30795,13.1553,-2.25737e-18,2.57145e-17,0.00195635
11.784,0,0,13.6423,0,0,0.53763,6.47415,0,0,-0.0261847,0.30795,13.1561,-2.25112e-18,2.56435e-17,0.00195552
11.785,0,0,13.6428,0,0,0.537072,6.47411,0,0,-0.0261847,0.30795,13.157,-2.24488e-18,2.55728e-17,0.0019547
11.786,0,0,13.6433,0,0,0.536514,6.47408,0,0,-0.0261847,0.30795,13.1578,-2.23866e-18,2.55022e-17,0.00195387
11.787,0,0,13.6439,0,0,0.535956,6.47405,0,0,-0.0261847,0.30795,13.1587,-2.23246e-18,2.54318e-17,0.00195304
11.788,0,0,13.6444,0,0,0.535398,6.47401,0,0,-0.0261847,0.30795,13.1595,-2.22627e-18,2.53616e-17,0.00195221
11.789,0,0,13.6449,0,0,0.53484,6.47398,0,0,-0.0261847,0.30795,13.1604,-2.22011e-18,2.52917e-17,0.00195138
11.79,0,0,13.6455,0,0,0.534282,6.47395,0,0,-0.0261847,0.30795,13.1612,-2.21395e-18,2.52219e-17,0.00195054
11.791,0,0,13.646,0,0,0.533724,6.47391,0,0,-0.0261847,0.30795,13.1621,-2.20782e-18,2.51523e-17,0.00194971
11.792,0,0,13.6465,0,0,0.533165,6.47388,0,0,-0.0261847,0.30795,13.1629,-2.20171e-18,2.50829e-17,0.00194888
11.793,0,0,13.6471,0,0,0.532607,6.47385,0,0,-0.0261847,0.30795,13.1638,-2.19561e-18,2.50137e-17,0.00194805
11.794,0,0,13.6476,0,0,0.532049,6.47381,0,0,-0.0261847,0.30795,13.1646,-2.18952e-18,2.49446e-17,0.00194722
11.795,0,0,13.6481,0,0,0.53149,6.47378,0,0,-0.0261847,0.30795,13.1655,-2.18346e-18,2.48758e-17,0.00194638
11.796,0,0,13.6487,0,0,0.530932,6.47375,0,0,-0.0261847,0.30795,13.1663,-2.17741e-18,2.48072e-17,0.00194555
11.797,0,0,13.6492,0,0,0.530373,6.47372,0,0,-0.0261847,0.30795,13.1671,-2.17138e-18,2.47387e-17,0.00194472
11.798,0,0,13.6497,0,0,0.529815,6.47368,0,0,-0.0261847,0.30795,13.168,-2.16537e-18,2.46705e-17,0.00194388
11.799,0,0,13.6502,0,0,0.529256,6.47365,0,0,-0.0261847,0.30795,13.1688,-2.15937e-18,2.46024e-17,0.00194305
11.8,0,0,13.6508,0,0,0.528698,6.47362,0,0,-0.0261847,0.30795,13.1697,-2.15339e-18,2.45345e-17,0.00194221
11.801,0,0,13.6513,0,0,0.528139,6.47359,0,0,-0.0261847,0.30795,13.1705,-2.14742e-18,2.44668e-17,0.00194138
11.802,0,0,13.6518,0,0,0.52758,6.47356,0,0,-0.0261847,0.30795,13.1713,-2.14148e-18,2.43993e-17,0.00194054
11.803,0,0,13.6524,0,0,0.527021,6.47353,0,0,-0.0261847,0.30795,13.1722,-2.13555e-18,2.4332e-17,0.00193971
11.804,0,0,13.6529,0,0,0.526463,6.47349,0,0,-0.0261847,0.30795,13.173,-2.12963e-18,2.42649e-17,0.00193887
11.805,0,0,13.6534,0,0,0.525904,6.47346,0,0,-0.0261847,0.30795,13.1739,-2.12373e-18,2.4198e-17,0.00193803
11.806,0,0,13.6539,0,0,0.525345,6.47343,0,0,-0.0261847,0.30795,13.1747,-2.11785e-18,2.41312e-17,0.0019372
11.807,0,0,13.6545,0,0,0.524786,6.4734,0,0,-0.0261847,0.30795,13.1755,-2.11199e-18,2.40646e-17,0.00193636
11.808,0,0,13.655,0,0,0.524227,6.47337,0,0,-0.0261847,0.30795,13.1764,-2.10614e-18,2.39983e-17,0.00193552
11.809,0,0,13.6555,0,0,0.523668,6.47334,0,0,-0.0261847,0.30795,13.1772,-2.10031e-18,2.39321e-17,0.00193468
11.81,0,0,13.656,0,0,0.523109,6.47331,0,0,-0.0261847,0.30795,13.1781,-2.09449e-18,2.3866e-17,0.00193384
11.811,0,0,13.6566,0,0,0.52255,6.47328,0,0,-0.0261847,0.30795,13.1789,-2.08869e-18,2.38002e-17,0.00193301
11.812,0,0,13.6571,0,0,0.521991,6.47325,0,0,-0.0261847,0.30795,13.1797,-2.08291e-18,2.37346e-17,0.00193217
11.813,0,0,13.6576,0,0,0.521431,6.47322,0,0,-0.0261847,0.30795,13.1806,-2.07714e-18,2.36691e-17,0.00193133
11.814,0,0,13.6581,0,0,0.520872,6.47319,0,0,-0.0261847,0.30795,13.1814,-2.07139e-18,2.36038e-17,0.00193049
11.815,0,0,13.6586,0,0,0.520313,6.47316,0,0,-0.0261847,0.30795,13.1822,-2.06565e-18,2.35387e-17,0.00192965
11.816,0,0,13.6592,0,0,0.519754,6.47313,0,0,-0.0261847,0.30795,13.1831,-2.05993e-18,2.34738e-17,0.0019288
11.817,0,0,13.6597,0,0,0.519194,6.4731,0,0,-0.0261847,0.30795,13.1839,-2.05423e-18,2.3409e-17,0.00192796
11.818,0,0,13.6602,0,0,0.518635,6.47307,0,0,-0.0261847,0.30795,13.1847,-2.04854e-18,2.33445e-17,0.00192712
11.819,0,0,13.6607,0,0,0.518075,6.47305,0,0,-0.0261847,0.30795,13.1856,-2.04287e-18,2.32801e-17,0.00192628
11.82,0,0,13.6612,0,0,0.517516,6.47302,0,0,-0.0261847,0.30795,13.1864,-2.03722e-18,2.32159e-17,0.00192544
11.821,0,0,13.6618,0,0,0.516956,6.47299,0,0,-0.0261847,0.30795,13.1872,-2.03158e-18,2.31519e-17,0.00192459
11.822,0,0,13.6623,0,0,0.516397,6.47296,0,0,-0.0261847,0.30795,13.1881,-2.02595e-18,2.3088e-17,0.00192375
11.823,0,0,13.6628,0,0,0.515837,6.47293,0,0,-0.0261847,0.30795,13.1889,-2.02034e-18,2.30243e-17,0.00192291
11.824,0,0,13.6633,0,0,0.515278,6.4729,0,0,-0.0261847,0.30795,13.1897,-2.01475e-18,2.29608e-17,0.00192206
11.825,0,0,13.6638,0,0,0.514718,6.47288,0,0,-0.0261847,0.30795,13.1905,-2.00917e-18,2.28975e-17,0.00192122
11.826,0,0,13.6643,0,0,0.514158,6.47285,0,0,-0.0261847,0.30795,13.1914,-2.00361e-18,2.28344e-17,0.00192037
11.827,0,0,13.6648,0,0,0.513598,6.47282,0,0,-0.0261847,0.30795,13.1922,-1.99807e-18,2.27714e-17,0.00191953
11.828,0,0,13.6654,0,0,0.513039,6.47279,0,0,-0.0261847,0.30795,13.193,-1.99254e-18,2.27086e-17,0.00191868
11.829,0,0,13.6659,0,0,0.512479,6.47277,0,0,-0.0261847,0.30795,13.1939,-1.98702e-18,2.2646e-17,0.00191784
11.83,0,0,13.6664,0,0,0.511919,6.47274,0,0,-0.0261847,0.30795,13.1947,-1.98152e-18,2.25836e-17,0.00191699
11.831,0,0,13.6669,0,0,0.511359,6.47271,0,0,-0.0261847,0.30795,13.1955,-1.97604e-18,2.25213e-17,0.00191615
11.832,0,0,13.6674,0,0,0.510799,6.47269,0,0,-0.0261847,0.30795,13.1963,-1.97057e-18,2.24592e-17,0.0019153
11.833,0,0,13.6679,0,0,0.510239,6.47266,0,0,-0.0261847,0.30795,13.1972,-1.96511e-18,2.23973e-17,0.00191445
11.834,0,0,13.6684,0,0,0.509679,6.47263,0,0,-0.0261847,0.30795,13.198,-1.95967e-18,2.23355e-17,0.0019136
11.835,0,0,13.6689,0,0,0.509119,6.47261,0,0,-0.0261847,0.30795,13.1988,-1.95425e-18,2.22739e-17,0.00191276
11.836,0,0,13.6694,0,0,0.508559,6.47258,0,0,-0.0261847,0.30795,13.1996,-1.94884e-18,2.22125e-17,0.00191191
11.837,0,0,13.6699,0,0,0.507999,6.47256,0,0,-0.0261847,0.30795,13.2005,-1.94345e-18,2.21513e-17,0.00191106
11.838,0,0,13.6705,0,0,0.507439,6.47253,0,0,-0.0261847,0.30795,13.2013,-1.93807e-18,2.20902e-17,0.00191021
11.839,0,0,13.671,0,0,0.506878,6.47251,0,0,-0.0261847,0.30795,13.2021,-1.93271e-18,2.20293e-17,0.00190936
11.84,0,0,13.6715,0,0,0.506318,6.47248,0,0,-0.0261847,0.30795,13.2029,-1.92736e-18,2.19686e-17,0.00190851
11.841,0,0,13.672,0,0,0.505758,6.47246,0,0,-0.0261847,0.30795,13.2037,-1.92202e-18,2.1908e-17,0.00190766
11.842,0,0,13.6725,0,0,0.505197,6.47243,0,0,-0.0261847,0.30795,13.2046,-1.91671e-18,2.18476e-17,0.00190681
11.843,0,0,13.673,0,0,0.504637,6.47241,0,0,-0.0261847,0.30795,13.2054,-1.9114e-18,2.17874e-17,0.00190596
11.844,0,0,13.6735,0,0,0.504077,6.47238,0,0,-0.0261847,0.30795,13.2062,-1.90611e-18,2.17273e-17,0.00190511
11.845,0,0,13.674,0,0,0.503516,6.47236,0,0,-0.0261847,0.30795,13.207,-1.90084e-18,2.16674e-17,0.00190425
11.846,0,0,13.6745,0,0,0.502956,6.47233,0,0,-0.0261847,0.30795,13.2078,-1.89558e-18,2.16077e-17,0.0019034
11.847,0,0,13.675,0,0,0.502395,6.47231,0,0,-0.0261847,0.30795,13.2087,-1.89033e-18,2.15481e-17,0.00190255
11.848,0,0,13.6755,0,0,0.501835,6.47228,0,0,-0.0261847,0.30795,13.2095,-1.8851e-18,2.14887e-17,0.0019017
11.849,0,0,13.676,0,0,0.501274,6.47226,0,0,-0.0261847,0.30795,13.2103,-1.87989e-18,2.14295e-17,0.00190084
11.85,0,0,13.6765,0,0,0.500714,6.47224,0,0,-0.0261847,0.30795,13.2111,-1.87469e-18,2.13704e-17,0.00189999
11.851,0,0,13.677,0,0,0.500153,6.47221,0,0,-0.0261847,0.30795,13.2119,-1.8695e-18,2.13115e-17,0.00189914
11.852,0,0,13.6775,0,0,0.499592,6.47219,0,0,-0.0261847,0.30795,13.2127,-1.86433e-18,2.12528e-17,0.00189828
11.853,0,0,13.678,0,0,0.499032,6.47217,0,0,-0.0261847,0.30795,13.2136,-1.85917e-18,2.11942e-17,0.00189743
11.854,0,0,13.6785,0,0,0.498471,6.47214,0,0,-0.0261847,0.30795,13.2144,-1.85403e-18,2.11358e-17,0.00189657
11.855,0,0,13.679,0,0,0.49791,6.47212,0,0,-0.0261847,0.30795,13.2152,-1.8489e-18,2.10775e-17,0.00189572
11.856,0,0,13.6795,0,0,0.497349,6.4721,0,0,-0.0261847,0.30795,13.216,-1.84378e-18,2.10194e-17,0.00189486
11.857,0,0,13.68,0,0,0.496789,6.47208,0,0,-0.0261847,0.30795,13.2168,-1.83868e-18,2.09615e-17,0.001894
11.858,0,0,13.6805,0,0,0.496228,6.47205,0,0,-0.0261847,0.30795,13.2176,-1.8336e-18,2.09037e-17,0.00189315
11.859,0,0,13.681,0,0,0.495667,6.47203,0,0,-0.0261847,0.30795,13.2184,-1.82852e-18,2.08461e-17,0.00189229
11.86,0,0,13.6815,0,0,0.495106,6.47201,0,0,-0.0261847,0.30795,13.2193,-1.82347e-18,2.07887e-17,0.00189143
11.861,0,0,13.682,0,0,0.494545,6.47199,0,0,-0.0261847,0.30795,13.2201,-1.81842e-18,2.07314e-17,0.00189058
11.862,0,0,13.6825,0,0,0.493984,6.47197,0,0,-0.0261847,0.30795,13.2209,-1.81339e-18,2.06742e-17,0.00188972
11.863,0,0,13.683,0,0,0.493423,6.47195,0,0,-0.0261847,0.30795,13.2217,-1.80838e-18,2.06173e-17,0.00188886
11.864,0,0,13.6835,0,0,0.492862,6.47192,0,0,-0.0261847,0.30795,13.2225,-1.80338e-18,2.05604e-17,0.001888
11.865,0,0,13.6839,0,0,0.492301,6.4719,0,0,-0.0261847,0.30795,13.2233,-1.79839e-18,2.05038e-17,0.00188714
11.866,0,0,13.6844,0,0,0.49174,6.47188,0,0,-0.0261847,0.30795,13.2241,-1.79341e-18,2.04473e-17,0.00188628
11.867,0,0,13.6849,0,0,0.491179,6.47186,0,0,-0.0261847,0.30795,13.2249,-1.78845e-18,2.03909e-17,0.00188542
11.868,0,0,13.6854,0,0,0.490617,6.47184,0,0,-0.0261847,0.30795,13.2257,-1.78351e-18,2.03348e-17,0.00188456
11.869,0,0,13.6859,0,0,0.490056,6.47182,0,0,-0.0261847,0.30795,13.2265,-1.77857e-18,2.02787e-17,0.0018837
11.87,0,0,13.6864,0,0,0.489495,6.4718,0,0,-0.0261847,0.30795,13.2274,-1.77366e-18,2.02228e-17,0.00188284
11.871,0,0,13.6869,0,0,0.488934,6.47178,0,0,-0.0261847,0.30795,13.2282,-1.76875e-18,2.01671e-17,0.00188198
11.872,0,0,13.6874,0,0,0.488372,6.47176,0,0,-0.0261847,0.30795,13.229,-1.76386e-18,2.01116e-17,0.00188112
11.873,0,0,13.6879,0,0,0.487811,6.47174,0,0,-0.0261847,0.30795,13.2298,-1.75898e-18,2.00561e-17,0.00188025
11.874,0,0,13.6883,0,0,0.48725,6.47172,0,0,-0.0261847,0.30795,13.2306,-1.75412e-18,2.00009e-17,0.00187939
11.875,0,0,13.6888,0,0,0.486688,6.4717,0,0,-0.0261847,0.30795,13.2314,-1.74927e-18,1.99458e-17,0.00187853
11.876,0,0,13.6893,0,0,0.486127,6.47168,0,0,-0.0261847,0.30795,13.2322,-1.74443e-18,1.98908e-17,0.00187767
11.877,0,0,13.6898,0,0,0.485566,6.47166,0,0,-0.0261847,0.30795,13.233,-1.73961e-18,1.9836e-17,0.0018768
11.878,0,0,13.6903,0,0,0.485004,6.47164,0,0,-0.0261847,0.30795,13.2338,-1.7348e-18,1.97814e-17,0.00187594
11.879,0,0,13.6908,0,0,0.484443,6.47162,0,0,-0.0261847,0.30795,13.2346,-1.73e-18,1.97269e-17,0.00187507
11.88,0,0,13.6913,0,0,0.483881,6.47161,0,0,-0.0261847,0.30795,13.2354,-1.72522e-18,1.96725e-17,0.00187421
11.881,0,0,13.6917,0,0,0.48332,6.47159,0,0,-0.0261847,0.30795,13.2362,-1.72045e-18,1.96183e-17,0.00187334
11.882,0,0,13.6922,0,0,0.482758,6.47157,0,0,-0.0261847,0.30795,13.237,-1.71569e-18,1.95643e-17,0.00187248
11.883,0,0,13.6927,0,0,0.482197,6.47155,0,0,-0.0261847,0.30795,13.2378,-1.71095e-18,1.95104e-17,0.00187161
11.884,0,0,13.6932,0,0,0.481635,6.47153,0,0,-0.0261847,0.30795,13.2386,-1.70621e-18,1.94566e-17,0.00187075
11.885,0,0,13.6937,0,0,0.481073,6.47152,0,0,-0.0261847,0.30795,13.2394,-1.7015e-18,1.9403e-17,0.00186988
11.886,0,0,13.6942,0,0,0.480512,6.4715,0,0,-0.0261847,0.30795,13.2402,-1.69679e-18,1.93496e-17,0.00186901
11.887,0,0,13.6946,0,0,0.47995,6.47148,0,0,-0.0261847,0.30795,13.241,-1.6921e-18,1.92963e-17,0.00186815
11.888,0,0,13.6951,0,0,0.479388,6.47146,0,0,-0.0261847,0.30795,13.2418,-1.68742e-18,1.92431e-17,0.00186728
11.889,0,0,13.6956,0,0,0.478827,6.47145,0,0,-0.0261847,0.30795,13.2426,-1.68276e-18,1.91901e-17,0.00186641
11.89,0,0,13.6961,0,0,0.478265,6.47143,0,0,-0.0261847,0.30795,13.2434,-1.67811e-18,1.91373e-17,0.00186554
11.891,0,0,13.6965,0,0,0.477703,6.47141,0,0,-0.0261847,0.30795,13.2442,-1.67347e-18,1.90846e-17,0.00186467
11.892,0,0,13.697,0,0,0.477141,6.4714,0,0,-0.0261847,0.30795,13.245,-1.66884e-18,1.9032e-17,0.00186381
11.893,0,0,13.6975,0,0,0.476579,6.47138,0,0,-0.0261847,0.30795,13.2458,-1.66423e-18,1.89796e-17,0.00186294
11.894,0,0,13.698,0,0,0.476018,6.47136,0,0,-0.0261847,0.30795,13.2466,-1.65963e-18,1.89273e-17,0.00186207
11.895,0,0,13.6985,0,0,0.475456,6.47135,0,0,-0.0261847,0.30795,13.2474,-1.65504e-18,1.88752e-17,0.0018612
11.896,0,0,13.6989,0,0,0.474894,6.47133,0,0,-0.0261847,0.30795,13.2482,-1.65047e-18,1.88232e-17,0.00186033
11.897,0,0,13.6994,0,0,0.474332,6.47132,0,0,-0.0261847,0.30795,13.249,-1.64591e-18,1.87713e-17,0.00185946
11.898,0,0,13.6999,0,0,0.47377,6.4713,0,0,-0.0261847,0.30795,13.2498,-1.64136e-18,1.87196e-17,0.00185858
11.899,0,0,13.7003,0,0,0.473208,6.47128,0,0,-0.0261847,0.30795,13.2506,-1.63682e-18,1.86681e-17,0.00185771
11.9,0,0,13.7008,0,0,0.472646,6.47127,0,0,-0.0261847,0.30795,13.2513,-1.6323e-18,1.86167e-17,0.00185684
11.901,0,0,13.7013,0,0,0.472084,6.47125,0,0,-0.0261847,0.30795,13.2521,-1.62778e-18,1.85654e-17,0.00185597
11.902,0,0,13.7018,0,0,0.471522,6.47124,0,0,-0.0261847,0.30795,13.2529,-1.62329e-18,1.85143e-17,0.0018551
11.903,0,0,13.7022,0,0,0.47096,6.47122,0,0,-0.0261847,0.30795,13.2537,-1.6188e-18,1.84633e-17,0.00185422
11.904,0,0,13.7027,0,0,0.470398,6.47121,0,0,-0.0261847,0.30795,13.2545,-1.61433e-18,1.84124e-17,0.00185335
11.905,0,0,13.7032,0,0,0.469836,6.4712,0,0,-0.0261847,0.30795,13.2553,-1.60986e-18,1.83617e-17,0.00185248
11.906,0,0,13.7036,0,0,0.469274,6.47118,0,0,-0.0261847,0.30795,13.2561,-1.60541e-18,1.83112e-17,0.0018516
11.907,0,0,13.7041,0,0,0.468712,6.47117,0,0,-0.0261847,0.30795,13.2569,-1.60098e-18,1.82607e-17,0.00185073
11.908,0,0,13.7046,0,0,0.468149,6.47115,0,0,-0.0261847,0.30795,13.2577,-1.59655e-18,1.82105e-17,0.00184985
11.909,0,0,13.705,0,0,0.467587,6.47114,0,0,-0.0261847,0.30795,13.2585,-1.59214e-18,1.81603e-17,0.00184898
11.91,0,0,13.7055,0,0,0.467025,6.47113,0,0,-0.0261847,0.30795,13.2592,-1.58774e-18,1.81103e-17,0.0018481
11.911,0,0,13.706,0,0,0.466463,6.47111,0,0,-0.0261847,0.30795,13.26,-1.58336e-18,1.80604e-17,0.00184723
11.912,0,0,13.7064,0,0,0.465901,6.4711,0,0,-0.0261847,0.30795,13.2608,-1.57898e-18,1.80107e-17,0.00184635
11.913,0,0,13.7069,0,0,0.465338,6.47109,0,0,-0.0261847,0.30795,13.2616,-1.57462e-18,1.79611e-17,0.00184548
11.914,0,0,13.7074,0,0,0.464776,6.47107,0,0,-0.0261847,0.30795,13.2624,-1.57027e-18,1.79117e-17,0.0018446
